[00:00:00 - 00:12:20]:  Esta semana, Ricardo Raúse Pereira considera-se nomeado João Miguel Tavares de Clara
[37:27:40 - 37:29:20]:  -Eliga do excelente.
[37:29:20 - 37:31:00]:  -Eliga do excelente.
[37:31:00 - 37:32:40]:  -Eliga do excelente.
[37:32:40 - 37:34:20]:  -Eliga do excelente.
[37:34:20 - 37:36:00]:  -Eliga do excelente.
[37:36:00 - 37:37:40]:  -Eliga do excelente.
[37:37:40 - 37:39:20]:  -Eliga do excelente.
[37:39:20 - 37:41:00]:  -Eliga do excelente.
[37:41:00 - 37:42:40]:  -Eliga do excelente.
[37:42:40 - 37:44:20]:  -Eliga do excelente.
[37:44:20 - 37:46:00]:  -Eliga do excelente.
[37:46:00 - 37:47:40]:  -Eliga do excelente.
[37:47:40 - 37:49:20]:  -Eliga do excelente.
[37:49:20 - 37:51:00]:  -Eliga do excelente.
[37:51:00 - 37:52:40]:  -Eliga do excelente.
[37:52:40 - 37:54:20]:  -Eliga do excelente.
[37:54:20 - 37:56:00]:  -Eliga do excelente.
[37:56:00 - 37:57:40]:  -Eliga do excelente.
[37:57:40 - 37:59:20]:  -Eliga do excelente.
[37:59:20 - 38:01:00]:  -Eliga do excelente.
[38:01:00 - 38:02:40]:  -Eliga do excelente.
[38:02:40 - 38:04:20]:  -Eliga do excelente.
[38:04:20 - 38:06:00]:  -Eliga do excelente.
[38:06:00 - 38:07:40]:  -Eliga do excelente.
[38:07:40 - 38:09:20]:  -Eliga do excelente.
[38:09:20 - 38:11:00]:  -Eliga do excelente.
[38:11:00 - 38:12:40]:  -Eliga do excelente.
[38:12:40 - 38:14:20]:  -Eliga do excelente.
[38:14:20 - 38:16:00]:  -Eliga do excelente.
[38:16:00 - 38:17:40]:  -Eliga do excelente.
[38:17:40 - 38:19:20]:  -Eliga do excelente.
[38:19:20 - 38:21:00]:  -Eliga do excelente.
[38:21:00 - 38:22:40]:  -Eliga do excelente.
[38:22:40 - 38:24:20]:  -Eliga do excelente.
[38:24:20 - 38:26:00]:  -Eliga do excelente.
[38:26:00 - 38:27:40]:  -Eliga do excelente.
[38:27:40 - 38:29:20]:  -Eliga do excelente.
[38:29:20 - 38:31:00]:  -Eliga do excelente.
[38:31:00 - 38:32:40]:  -Eliga do excelente.
[38:32:40 - 38:34:20]:  -Eliga do excelente.
[38:34:20 - 38:36:00]:  -Eliga do excelente.
[38:36:00 - 38:37:40]:  -Eliga do excelente.
[38:37:40 - 38:39:20]:  -Eliga do excelente.
[38:39:20 - 38:41:00]:  -Eliga do excelente.
[38:41:00 - 38:42:40]:  -Eliga do excelente.
[38:42:40 - 38:44:20]:  -Eliga do excelente.
[38:44:20 - 38:46:00]:  -Eliga do excelente.
[38:46:00 - 38:47:40]:  -Eliga do excelente.
[38:47:40 - 38:49:20]:  -Eliga do excelente.
[38:49:20 - 38:51:00]:  -Eliga do excelente.
[38:51:00 - 38:52:40]:  -Eliga do excelente.
[38:52:40 - 38:54:20]:  -Eliga do excelente.
[38:54:20 - 38:56:00]:  -Eliga do excelente.
[38:56:00 - 38:57:40]:  -Eliga do excelente.
[38:57:40 - 38:59:20]:  -Eliga do excelente.
[38:59:20 - 39:01:00]:  -Eliga do excelente.
[39:01:00 - 39:02:40]:  -Eliga do excelente.
[39:02:40 - 39:04:20]:  -Eliga do excelente.
[39:04:20 - 39:06:00]:  -Eliga do excelente.
[39:06:00 - 39:07:40]:  -Eliga do excelente.
[39:07:40 - 39:09:20]:  -Eliga do excelente.
[39:09:20 - 39:11:00]:  -Eliga do excelente.
[39:11:00 - 39:12:40]:  -Eliga do excelente.
[39:12:40 - 39:14:20]:  -Eliga do excelente.
[39:14:20 - 39:16:00]:  -Eliga do excelente.
[39:16:00 - 39:17:40]:  -Eliga do excelente.
[39:17:40 - 39:19:20]:  -Eliga do excelente.
[39:19:20 - 39:21:00]:  -Eliga do excelente.
[39:21:00 - 39:22:40]:  -Eliga do excelente.
[39:22:40 - 39:24:20]:  -Eliga do excelente.
[39:24:20 - 39:26:00]:  -Eliga do excelente.
[39:26:00 - 39:27:40]:  -Eliga do excelente.
[39:27:40 - 39:29:20]:  -Eliga do excelente.
[39:29:20 - 39:31:00]:  -Eliga do excelente.
[39:31:00 - 39:32:40]:  -Eliga do excelente.
[39:32:40 - 39:34:20]:  -Eliga do excelente.
[39:34:20 - 39:36:00]:  -Eliga do excelente.
[39:36:00 - 39:37:40]:  -Eliga do excelente.
[39:37:40 - 39:39:20]:  -Eliga do excelente.
[39:39:20 - 39:41:00]:  -Eliga do excelente.
[39:41:00 - 39:42:40]:  -Eliga do excelente.
[39:42:40 - 39:44:20]:  -Eliga do excelente.
[39:44:20 - 39:46:00]:  -Eliga do excelente.
[39:46:00 - 39:47:40]:  -Eliga do excelente.
[39:47:40 - 39:49:20]:  -Eliga do excelente.
[39:49:20 - 39:51:00]:  -Eliga do excelente.
[39:51:00 - 39:52:40]:  -Eliga do excelente.
[39:52:40 - 39:54:20]:  -Eliga do excelente.
[39:54:20 - 39:56:00]:  -Eliga do excelente.
[39:56:00 - 39:57:40]:  -Eliga do excelente.
[39:57:40 - 39:59:20]:  -Eliga do excelente.
[39:59:20 - 40:01:00]:  -Eliga do excelente.
[40:01:00 - 40:02:40]:  -Eliga do excelente.
[40:02:40 - 40:04:20]:  -Eliga do excelente.
[40:04:20 - 40:06:00]:  -Eliga do excelente.
[40:06:00 - 40:07:40]:  -Eliga do excelente.
[40:07:40 - 40:09:20]:  -Eliga do excelente.
[40:09:20 - 40:11:00]:  -Eliga do excelente.
[40:11:00 - 40:12:40]:  -Eliga do excelente.
[40:12:40 - 40:14:20]:  -Eliga do excelente.
[40:14:20 - 40:16:00]:  -Eliga do excelente.
[40:16:00 - 40:17:40]:  -Eliga do excelente.
[40:17:40 - 40:19:20]:  -Eliga do excelente.
[40:19:20 - 40:21:00]:  -Eliga do excelente.
[40:21:00 - 40:22:40]:  -Eliga do excelente.
[40:22:40 - 40:24:20]:  -Eliga do excelente.
[40:24:20 - 40:26:00]:  -Eliga do excelente.
[40:26:00 - 40:27:40]:  -Eliga do excelente.
[40:27:40 - 40:29:20]:  -Eliga do excelente.
[40:29:20 - 40:31:00]:  -Eliga do excelente.
[40:31:00 - 40:32:40]:  -Eliga do excelente.
[40:32:40 - 40:34:20]:  -Eliga do excelente.
[40:34:20 - 40:36:00]:  -Eliga do excelente.
[40:36:00 - 40:37:40]:  -Eliga do excelente.
[40:37:40 - 40:39:20]:  -Eliga do excelente.
[40:39:20 - 40:41:00]:  -Eliga do excelente.
[40:41:00 - 40:42:40]:  -Eliga do excelente.
[40:42:40 - 40:44:20]:  -Eliga do excelente.
[40:44:20 - 40:46:00]:  -Eliga do excelente.
[40:46:00 - 40:47:40]:  -Eliga do excelente.
[40:47:40 - 40:49:20]:  -Eliga do excelente.
[40:49:20 - 40:51:00]:  -Eliga do excelente.
[40:51:00 - 40:52:40]:  -Eliga do excelente.
[40:52:40 - 40:54:20]:  -Eliga do excelente.
[40:54:20 - 40:56:00]:  -Eliga do excelente.
[40:56:00 - 40:57:40]:  -Eliga do excelente.
[40:57:40 - 40:59:20]:  -Eliga do excelente.
[40:59:20 - 41:01:00]:  -Eliga do excelente.
[41:01:00 - 41:02:40]:  -Eliga do excelente.
[41:02:40 - 41:04:20]:  -Eliga do excelente.
[41:04:20 - 41:06:00]:  -Eliga do excelente.
[41:06:00 - 41:07:40]:  -Eliga do excelente.
[41:07:40 - 41:09:20]:  -Eliga do excelente.
[41:09:20 - 41:11:00]:  -Eliga do excelente.
[41:11:00 - 41:12:40]:  -Eliga do excelente.
[41:12:40 - 41:16:00]:  -Eliga do excelente.
[41:16:00 - 41:17:40]:  -Eliga do excelente.
[41:17:40 - 41:19:20]:  -Eliga do excelente.
[41:19:20 - 41:21:00]:  -Eliga do excelente.
[41:21:00 - 41:22:40]:  -Eliga do excelente.
[41:22:40 - 41:24:20]:  -Eliga do excelente.
[41:24:20 - 41:26:00]:  -Eliga do excelente.
[41:26:00 - 41:27:40]:  -Eliga do excelente.
[41:27:40 - 41:29:20]:  -Eliga do excelente.
[41:29:20 - 41:31:00]:  -Eliga do excelente.
[41:31:00 - 41:32:40]:  -Eliga do excelente.
[41:32:40 - 41:34:20]:  -Eliga do excelente.
[41:34:20 - 41:36:00]:  -Eliga do excelente.
[41:36:00 - 41:37:40]:  -Eliga do excelente.
[41:37:40 - 41:39:20]:  -Eliga do excelente.
[41:39:20 - 41:41:00]:  -Eliga do excelente.
[41:41:00 - 41:42:40]:  -Eliga do excelente.
[41:42:40 - 41:44:20]:  -Eliga do excelente.
[41:44:20 - 41:46:00]:  -Eliga do excelente.
[41:46:00 - 41:47:40]:  -Eliga do excelente.
[41:47:40 - 41:49:20]:  -Eliga do excelente.
[41:49:20 - 41:51:00]:  -Eliga do excelente.
[41:51:00 - 41:54:20]:  -Eliga do excelente.
[41:54:20 - 41:56:00]:  -Eliga do excelente.
[41:56:00 - 41:57:40]:  -Eliga do excelente.
[41:57:40 - 41:59:20]:  -Eliga do excelente.
[41:59:20 - 42:01:00]:  -Eliga do excelente.
[42:01:00 - 42:02:40]:  -Eliga do excelente.
[42:02:40 - 42:04:20]:  -Eliga do excelente.
[42:04:20 - 42:06:00]:  -Eliga do excelente.
[42:06:00 - 42:07:40]:  -Eliga do excelente.
[42:07:40 - 42:09:20]:  -Eliga do excelente.
[42:09:20 - 42:11:00]:  -Eliga do excelente.
[42:11:00 - 42:12:40]:  -Eliga do excelente.
[42:12:40 - 42:14:20]:  -Eliga do excelente.
[42:14:20 - 42:16:00]:  -Eliga do excelente.
[42:16:00 - 42:17:40]:  -Eliga do excelente.
[42:17:40 - 42:19:20]:  -Eliga do excelente.
[42:19:20 - 42:21:00]:  -Eliga do excelente.
[42:21:00 - 42:22:40]:  -Eliga do excelente.
[42:22:40 - 42:24:20]:  -Eliga do excelente.
[42:24:20 - 42:26:00]:  -Eliga do excelente.
[42:26:00 - 42:27:40]:  -Eliga do excelente.
[42:27:40 - 42:29:20]:  -Eliga do excelente.
[42:29:20 - 42:32:40]:  -Eliga do excelente.
[42:32:40 - 42:34:20]:  -Eliga do excelente.
[42:34:20 - 42:36:00]:  -Eliga do excelente.
[42:36:00 - 42:37:40]:  -Eliga do excelente.
[42:37:40 - 42:39:20]:  -Eliga do excelente.
[42:39:20 - 42:41:00]:  -Eliga do excelente.
[42:41:00 - 42:42:40]:  -Eliga do excelente.
[42:42:40 - 42:44:20]:  -Eliga do excelente.
[42:44:20 - 42:46:00]:  -Eliga do excelente.
[42:46:00 - 42:47:40]:  -Eliga do excelente.
[42:47:40 - 42:49:20]:  -Eliga do excelente.
[42:49:20 - 42:51:00]:  -Eliga do excelente.
[42:51:00 - 42:52:40]:  -Eliga do excelente.
[42:52:40 - 42:54:20]:  -Eliga do excelente.
[42:54:20 - 42:56:00]:  -Eliga do excelente.
[42:56:00 - 42:57:40]:  -Eliga do excelente.
[42:57:40 - 42:59:20]:  -Eliga do excelente.
[42:59:20 - 43:01:00]:  -Eliga do excelente.
[43:01:00 - 43:02:40]:  -Eliga do excelente.
[43:02:40 - 43:04:20]:  -Eliga do excelente.
[43:04:20 - 43:06:00]:  -Eliga do excelente.
[43:06:00 - 43:07:40]:  -Eliga do excelente.
[43:07:40 - 43:11:00]:  -Eliga do excelente.
[43:11:00 - 43:12:40]:  -Eliga do excelente.
[43:12:40 - 43:14:20]:  -Eliga do excelente.
[43:14:20 - 43:16:00]:  -Eliga do excelente.
[43:16:00 - 43:17:40]:  -Eliga do excelente.
[43:17:40 - 43:19:20]:  -Eliga do excelente.
[43:19:20 - 43:21:00]:  -Eliga do excelente.
[43:21:00 - 43:22:40]:  -Eliga do excelente.
[43:22:40 - 43:24:20]:  -Eliga do excelente.
[43:24:20 - 43:26:00]:  -Eliga do excelente.
[43:26:00 - 43:27:40]:  -Eliga do excelente.
[43:27:40 - 43:29:20]:  -Eliga do excelente.
[43:29:20 - 43:31:00]:  -Eliga do excelente.
[43:31:00 - 43:32:40]:  -Eliga do excelente.
[43:32:40 - 43:34:20]:  -Eliga do excelente.
[43:34:20 - 43:36:00]:  -Eliga do excelente.
[43:36:00 - 43:37:40]:  -Eliga do excelente.
[43:37:40 - 43:39:20]:  -Eliga do excelente.
[43:39:20 - 43:41:00]:  -Eliga do excelente.
[43:41:00 - 43:42:40]:  -Eliga do excelente.
[43:42:40 - 43:44:20]:  -Eliga do excelente.
[43:44:20 - 43:46:00]:  -Eliga do excelente.
[43:46:00 - 43:47:40]:  -Eliga do excelente.
[43:47:40 - 43:49:20]:  -Eliga do excelente.
[43:49:20 - 43:51:00]:  -Eliga do excelente.
[43:51:00 - 43:52:40]:  -Eliga do excelente.
[43:52:40 - 43:54:20]:  -Eliga do excelente.
[43:54:20 - 43:56:00]:  -Eliga do excelente.
[43:56:00 - 43:57:40]:  -Eliga do excelente.
[43:57:40 - 43:59:20]:  -Eliga do excelente.
[43:59:20 - 44:01:00]:  -Eliga do excelente.
[44:01:00 - 44:02:40]:  -Eliga do excelente.
[44:02:40 - 44:04:20]:  -Eliga do excelente.
[44:04:20 - 44:06:00]:  -Eliga do excelente.
[44:06:00 - 44:07:40]:  -Eliga do excelente.
[44:07:40 - 44:09:20]:  -Eliga do excelente.
[44:09:20 - 44:11:00]:  -Eliga do excelente.
[44:11:00 - 44:12:40]:  -Eliga do excelente.
[44:12:40 - 44:14:20]:  -Eliga do excelente.
[44:14:20 - 44:16:00]:  -Eliga do excelente.
[44:16:00 - 44:17:40]:  -Eliga do excelente.
[44:17:40 - 44:19:20]:  -Eliga do excelente.
[44:19:20 - 44:21:00]:  -Eliga do excelente.
[44:21:00 - 44:22:40]:  -Eliga do excelente.
[44:22:40 - 44:24:20]:  -Eliga do excelente.
[44:24:20 - 44:26:00]:  -Eliga do excelente.
[44:26:00 - 44:27:40]:  -Eliga do excelente.
[44:27:40 - 44:29:20]:  -Eliga do excelente.
[44:29:20 - 44:31:00]:  -Eliga do excelente.
[44:31:00 - 44:32:40]:  -Eliga do excelente.
[44:32:40 - 44:34:20]:  -Eliga do excelente.
[44:34:20 - 44:36:00]:  -Eliga do excelente.
[44:36:00 - 44:37:40]:  -Eliga do excelente.
[44:37:40 - 44:39:20]:  -Eliga do excelente.
[44:39:20 - 44:41:00]:  -Eliga do excelente.
[44:41:00 - 44:42:40]:  -Eliga do excelente.
[44:42:40 - 44:44:20]:  -Eliga do excelente.
[44:44:20 - 44:46:00]:  -Eliga do excelente.
[44:46:00 - 44:47:40]:  -Eliga do excelente.
[44:47:40 - 44:49:20]:  -Eliga do excelente.
[44:49:20 - 44:51:00]:  -Eliga do excelente.
[44:51:00 - 44:52:40]:  -Eliga do excelente.
[44:52:40 - 44:54:20]:  -Eliga do excelente.
[44:54:20 - 44:56:00]:  -Eliga do excelente.
[44:56:00 - 44:57:40]:  -Eliga do excelente.
[44:57:40 - 44:59:20]:  -Eliga do excelente.
[44:59:20 - 45:01:00]:  -Eliga do excelente.
[45:01:00 - 45:02:40]:  -Eliga do excelente.
[45:02:40 - 45:04:20]:  -Eliga do excelente.
[45:04:20 - 45:06:00]:  -Eliga do excelente.
[45:06:00 - 45:07:40]:  -Eliga do excelente.
[45:07:40 - 45:09:20]:  -Eliga do excelente.
[45:09:20 - 45:11:00]:  -Eliga do excelente.
[45:11:00 - 45:12:40]:  -Eliga do excelente.
[45:12:40 - 45:14:20]:  -Eliga do excelente.
[45:14:20 - 45:16:00]:  -Eliga do excelente.
[45:16:00 - 45:17:40]:  -Eliga do excelente.
[45:17:40 - 45:19:20]:  -Eliga do excelente.
[45:19:20 - 45:21:00]:  -Eliga do excelente.
[45:21:00 - 45:22:40]:  -Eliga do excelente.
[45:22:40 - 45:24:20]:  -Eliga do excelente.
[45:24:20 - 45:26:00]:  -Eliga do excelente.
[45:26:00 - 45:27:40]:  -Eliga do excelente.
[45:27:40 - 45:29:20]:  -Eliga do excelente.
[45:29:20 - 45:31:00]:  -Eliga do excelente.
[45:31:00 - 45:32:40]:  -Eliga do excelente.
[45:32:40 - 45:34:20]:  -Eliga do excelente.
[45:34:20 - 45:36:00]:  -Eliga do excelente.
[45:36:00 - 45:37:40]:  -Eliga do excelente.
[45:37:40 - 45:39:20]:  -Eliga do excelente.
[45:39:20 - 45:41:00]:  -Eliga do excelente.
[45:41:00 - 45:42:40]:  -Eliga do excelente.
[45:42:40 - 45:44:20]:  -Eliga do excelente.
[45:44:20 - 45:46:00]:  -Eliga do excelente.
[45:46:00 - 45:47:40]:  -Eliga do excelente.
[45:47:40 - 45:49:20]:  -Eliga do excelente.
[45:49:20 - 45:51:00]:  -Eliga do excelente.
[45:51:00 - 45:52:40]:  -Eliga do excelente.
[45:52:40 - 45:54:20]:  -Eliga do excelente.
[45:54:20 - 45:56:00]:  -Eliga do excelente.
[45:56:00 - 45:57:40]:  -Eliga do excelente.
[45:57:40 - 45:59:20]:  -Eliga do excelente.
[45:59:20 - 46:01:00]:  -Eliga do excelente.
[46:01:00 - 46:02:40]:  -Eliga do excelente.
[46:02:40 - 46:04:20]:  -Eliga do excelente.
[46:04:20 - 46:06:00]:  -Eliga do excelente.
[46:06:00 - 46:07:40]:  -Eliga do excelente.
[46:07:40 - 46:09:20]:  -Eliga do excelente.
[46:09:20 - 46:11:00]:  -Eliga do excelente.
[46:11:00 - 46:12:40]:  -Eliga do excelente.
[46:12:40 - 46:14:20]:  -Eliga do excelente.
[46:14:20 - 46:16:00]:  -Eliga do excelente.
[46:16:00 - 46:17:40]:  -Eliga do excelente.
[46:17:40 - 46:19:20]:  -Eliga do excelente.
[46:19:20 - 46:21:00]:  -Eliga do excelente.
[46:21:00 - 46:22:40]:  -Eliga do excelente.
[46:22:40 - 46:24:20]:  -Eliga do excelente.
[46:24:20 - 46:26:00]:  -Eliga do excelente.
[46:26:00 - 46:27:40]:  -Eliga do excelente.
[46:27:40 - 46:29:20]:  -Eliga do excelente.
[46:29:20 - 46:31:00]:  -Eliga do excelente.
[46:31:00 - 46:32:40]:  -Eliga do excelente.
[46:32:40 - 46:34:20]:  -Eliga do excelente.
[46:34:20 - 46:36:00]:  -Eliga do excelente.
[46:36:00 - 46:37:40]:  -Eliga do excelente.
[46:37:40 - 46:39:20]:  -Eliga do excelente.
[46:39:20 - 46:41:00]:  -Eliga do excelente.
[46:41:00 - 46:42:40]:  -Eliga do excelente.
[46:42:40 - 46:44:20]:  -Eliga do excelente.
[46:44:20 - 46:46:00]:  -Eliga do excelente.
[46:46:00 - 46:47:40]:  -Eliga do excelente.
[46:47:40 - 46:49:20]:  -Eliga do excelente.
[46:49:20 - 46:51:00]:  -Eliga do excelente.
[46:51:00 - 46:52:40]:  -Eliga do excelente.
[46:52:40 - 46:54:20]:  -Eliga do excelente.
[46:54:20 - 46:56:00]:  -Eliga do excelente.
[46:56:00 - 46:57:40]:  -Eliga do excelente.
[46:57:40 - 46:59:20]:  -Eliga do excelente.
[46:59:20 - 47:01:00]:  -Eliga do excelente.
[47:01:00 - 47:02:40]:  -Eliga do excelente.
[47:02:40 - 47:04:20]:  -Eliga do excelente.
[47:04:20 - 47:06:00]:  -Eliga do excelente.
[47:06:00 - 47:07:40]:  -Eliga do excelente.
[47:07:40 - 47:09:20]:  -Eliga do excelente.
[47:09:20 - 47:11:00]:  -Eliga do excelente.
[47:11:00 - 47:12:40]:  -Eliga do excelente.
[47:12:40 - 47:14:20]:  -Eliga do excelente.
[47:14:20 - 47:16:00]:  -Eliga do excelente.
[47:16:00 - 47:17:40]:  -Eliga do excelente.
[47:17:40 - 47:19:20]:  -Eliga do excelente.
[47:19:20 - 47:21:00]:  -Eliga do excelente.
[47:21:00 - 47:22:40]:  -Eliga do excelente.
[47:22:40 - 47:24:20]:  -Eliga do excelente.
[47:24:20 - 47:26:00]:  -Eliga do excelente.
[47:26:00 - 47:27:40]:  -Eliga do excelente.
[47:27:40 - 47:29:20]:  -Eliga do excelente.
[47:29:20 - 47:31:00]:  -Eliga do excelente.
[47:31:00 - 47:32:40]:  -Eliga do excelente.
[47:32:40 - 47:34:20]:  -Eliga do excelente.
[47:34:20 - 47:36:00]:  -Eliga do excelente.
[47:36:00 - 47:37:40]:  -Eliga do excelente.
[47:37:40 - 47:39:20]:  -Eliga do excelente.
[47:39:20 - 47:41:00]:  -Eliga do excelente.
[47:41:00 - 47:42:40]:  -Eliga do excelente.
[47:42:40 - 47:44:20]:  -Eliga do excelente.
[47:44:20 - 47:46:00]:  -Eliga do excelente.
[47:46:00 - 47:47:40]:  -Eliga do excelente.
[47:47:40 - 47:49:20]:  -Eliga do excelente.
[47:49:20 - 47:51:00]:  -Eliga do excelente.
[47:51:00 - 47:52:40]:  -Eliga do excelente.
[47:52:40 - 47:54:20]:  -Eliga do excelente.
[47:54:20 - 47:56:00]:  -Eliga do excelente.
[47:56:00 - 47:57:40]:  -Eliga do excelente.
[47:57:40 - 47:59:20]:  -Eliga do excelente.
[47:59:20 - 48:01:00]:  -Eliga do excelente.
[48:01:00 - 48:02:40]:  -Eliga do excelente.
[48:02:40 - 48:04:20]:  -Eliga do excelente.
[48:04:20 - 48:06:00]:  -Eliga do excelente.
[48:06:00 - 48:07:40]:  -Eliga do excelente.
[48:07:40 - 48:09:20]:  -Eliga do excelente.
[48:09:20 - 48:11:00]:  -Eliga do excelente.
[48:11:00 - 48:12:40]:  -Eliga do excelente.
[48:12:40 - 48:14:20]:  -Eliga do excelente.
[48:14:20 - 48:16:00]:  -Eliga do excelente.
[48:16:00 - 48:17:40]:  -Eliga do excelente.
[48:17:40 - 48:19:20]:  -Eliga do excelente.
[48:19:20 - 48:21:00]:  -Eliga do excelente.
[48:21:00 - 48:22:40]:  -Eliga do excelente.
[48:22:40 - 48:24:20]:  -Eliga do excelente.
[48:24:20 - 48:26:00]:  -Eliga do excelente.
[48:26:00 - 48:27:40]:  -Eliga do excelente.
[48:27:40 - 48:29:20]:  -Eliga do excelente.
[48:29:20 - 48:31:00]:  -Eliga do excelente.
[48:31:00 - 48:32:40]:  -Eliga do excelente.
[48:32:40 - 48:34:20]:  -Eliga do excelente.
[48:34:20 - 48:36:00]:  -Eliga do excelente.
[48:36:00 - 48:37:40]:  -Eliga do excelente.
[48:37:40 - 48:39:20]:  -Eliga do excelente.
[48:39:20 - 48:41:00]:  -Eliga do excelente.
[48:41:00 - 48:42:40]:  -Eliga do excelente.
[48:42:40 - 48:44:20]:  -Eliga do excelente.
[48:44:20 - 48:46:00]:  -Eliga do excelente.
[48:46:00 - 48:47:40]:  -Eliga do excelente.
[48:47:40 - 48:49:20]:  -Eliga do excelente.
[48:49:20 - 48:51:00]:  -Eliga do excelente.
[48:51:00 - 48:52:40]:  -Eliga do excelente.
[48:52:40 - 48:54:20]:  -Eliga do excelente.
[48:54:20 - 48:56:00]:  -Eliga do excelente.
[48:56:00 - 48:57:40]:  -Eliga do excelente.
[48:57:40 - 48:59:20]:  -Eliga do excelente.
[48:59:20 - 49:01:00]:  -Eliga do excelente.
[49:01:00 - 49:02:40]:  -Eliga do excelente.
[49:02:40 - 49:04:20]:  -Eliga do excelente.
[49:04:20 - 49:06:00]:  -Eliga do excelente.
[49:06:00 - 49:07:40]:  -Eliga do excelente.
[49:07:40 - 49:09:20]:  -Eliga do excelente.
[49:09:20 - 49:11:00]:  -Eliga do excelente.
[49:11:00 - 49:12:40]:  -Eliga do excelente.
[49:12:40 - 49:14:20]:  -Eliga do excelente.
[49:14:20 - 49:16:00]:  -Eliga do excelente.
[49:16:00 - 49:17:40]:  -Eliga do excelente.
[49:17:40 - 49:19:20]:  -Eliga do excelente.
[49:19:20 - 49:21:00]:  -Eliga do excelente.
[49:21:00 - 49:22:40]:  -Eliga do excelente.
[49:22:40 - 49:24:20]:  -Eliga do excelente.
[49:24:20 - 49:26:00]:  -Eliga do excelente.
[49:26:00 - 49:27:40]:  -Eliga do excelente.
[49:27:40 - 49:29:20]:  -Eliga do excelente.
[49:29:20 - 49:31:00]:  -Eliga do excelente.
[49:31:00 - 49:32:40]:  -Eliga do excelente.
[49:32:40 - 49:34:20]:  -Eliga do excelente.
[49:34:20 - 49:36:00]:  -Eliga do excelente.
[49:36:00 - 49:37:40]:  -Eliga do excelente.
[49:37:40 - 49:39:20]:  -Eliga do excelente.
[49:39:20 - 49:41:00]:  -Eliga do excelente.
[49:41:00 - 49:42:40]:  -Eliga do excelente.
[49:42:40 - 49:44:20]:  -Eliga do excelente.
[49:44:20 - 49:46:00]:  -Eliga do excelente.
[49:46:00 - 49:47:40]:  -Eliga do excelente.
[49:47:40 - 49:49:20]:  -Eliga do excelente.
[49:49:20 - 49:51:00]:  -Eliga do excelente.
[49:51:00 - 49:52:40]:  -Eliga do excelente.
[49:52:40 - 49:54:20]:  -Eliga do excelente.
[49:54:20 - 49:56:00]:  -Eliga do excelente.
[49:56:00 - 49:57:40]:  -Eliga do excelente.
[49:57:40 - 49:59:20]:  -Eliga do excelente.
[49:59:20 - 50:01:00]:  -Eliga do excelente.
[50:01:00 - 50:02:40]:  -Eliga do excelente.
[50:02:40 - 50:04:20]:  -Eliga do excelente.
[50:04:20 - 50:06:00]:  -Eliga do excelente.
[50:06:00 - 50:07:40]:  -Eliga do excelente.
[50:07:40 - 50:09:20]:  -Eliga do excelente.
[50:09:20 - 50:11:00]:  -Eliga do excelente.
[50:11:00 - 50:12:40]:  -Eliga do excelente.
[50:12:40 - 50:14:20]:  -Eliga do excelente.
[50:14:20 - 50:16:00]:  -Eliga do excelente.
[50:16:00 - 50:17:40]:  -Eliga do excelente.
[50:17:40 - 50:19:20]:  -Eliga do excelente.
[50:19:20 - 50:21:00]:  -Eliga do excelente.
[50:21:00 - 50:22:40]:  -Eliga do excelente.
[50:22:40 - 50:24:20]:  -Eliga do excelente.
[50:24:20 - 50:26:00]:  -Eliga do excelente.
[50:26:00 - 50:27:40]:  -Eliga do excelente.
[50:27:40 - 50:29:20]:  -Eliga do excelente.
[50:29:20 - 50:31:00]:  -Eliga do excelente.
[50:31:00 - 50:32:40]:  -Eliga do excelente.
[50:32:40 - 50:34:20]:  -Eliga do excelente.
[50:34:20 - 50:36:00]:  -Eliga do excelente.
[50:36:00 - 50:37:40]:  -Eliga do excelente.
[50:37:40 - 50:39:20]:  -Eliga do excelente.
[50:39:20 - 50:41:00]:  -Eliga do excelente.
[50:41:00 - 50:42:40]:  -Eliga do excelente.
[50:42:40 - 50:44:20]:  -Eliga do excelente.
[50:44:20 - 50:46:00]:  -Eliga do excelente.
[50:46:00 - 50:47:40]:  -Eliga do excelente.
[50:47:40 - 50:49:20]:  -Eliga do excelente.
[50:49:20 - 50:51:00]:  -Eliga do excelente.
[50:51:00 - 50:52:40]:  -Eliga do excelente.
[50:52:40 - 50:54:20]:  -Eliga do excelente.
[50:54:20 - 50:56:00]:  -Eliga do excelente.
[50:56:00 - 50:57:40]:  -Eliga do excelente.
[50:57:40 - 50:59:20]:  -Eliga do excelente.
[50:59:20 - 51:01:00]:  -Eliga do excelente.
[51:01:00 - 51:02:40]:  -Eliga do excelente.
[51:02:40 - 51:04:20]:  -Eliga do excelente.
[51:04:20 - 51:06:00]:  -Eliga do excelente.
[51:06:00 - 51:07:40]:  -Eliga do excelente.
[51:07:40 - 51:09:20]:  -Eliga do excelente.
[51:09:20 - 51:11:00]:  -Eliga do excelente.
[51:11:00 - 51:12:40]:  -Eliga do excelente.
[51:12:40 - 51:14:20]:  -Eliga do excelente.
[51:14:20 - 51:16:00]:  -Eliga do excelente.
[51:16:00 - 51:17:40]:  -Eliga do excelente.
[51:17:40 - 51:19:20]:  -Eliga do excelente.
[51:19:20 - 51:21:00]:  -Eliga do excelente.
[51:21:00 - 51:22:40]:  -Eliga do excelente.
