[00:00:00 - 00:06:44]:  Esta semana, Ricardo A. Oespreira, de Clara, é berrente.
[80:49:04 - 80:54:04]:  o Platão Aristótese Antocestinho, Kant, Vittor Gnistine...
[80:54:04 - 80:59:04]:  "Ai, digera, a pessoas dizem, a ideia gara, o que vocês dizem?"
[80:59:04 - 81:04:04]:  Bom, mas são pessoas que me dizem Spotify?
[81:04:04 - 81:12:24]:  O dizem Spotify, talvez. O professor António Castecoeiro é filósofo,
[81:12:24 - 81:17:24]:  mas é também tradutor do grego antigo e do latinho.
[81:17:24 - 81:24:04]:  E portanto, é realmente a erudição do professor António Castecoeiro,
[81:24:04 - 81:32:24]:  é esmagadora, e tem essa mais valia de ser tradutor do grego.
[81:32:24 - 81:39:04]:  Por exemplo, no primeiro episódio, há um espaço bastante alargado,
[81:39:04 - 81:45:44]:  dedicado a itimusia da palavra filosofia, que é bastante surpreendente,
[81:45:44 - 81:50:44]:  porque a ideia que nós costumamos ter é, enfim,
[81:50:44 - 81:57:24]:  é bastante mais complexa aparentemente do que aquilo que nós costumamos pensar.
[81:57:24 - 82:04:04]:  E o entusiasmo do professor António Castecoeiro pela Filso Fíri,
[82:04:04 - 82:09:04]:  por estes temas em geral, é bastante contagiante.
[82:09:04 - 82:14:04]:  E o podcast está na Google, no Céu da Google, em Céu da Google.
[82:14:04 - 82:17:24]:  E no Céu da Google.
[82:17:24 - 82:19:04]:  Sim, no Céu da Google.
[82:19:04 - 82:24:04]:  Pode ser que você olha a potela móvel, mas estou colocando os meus favoritos.
[82:24:04 - 82:27:24]:  Ainda do Céu da Céu da Google, está no...
[82:27:24 - 82:30:44]:  E está no Spotify. Quem se pode ter?
[82:30:44 - 82:32:24]:  Quem está verdade?
[82:32:24 - 82:35:44]:  Está construído mais uma reina ao Semanal.
[82:35:44 - 82:40:44]:  Doze de dias, à mesma hora, novo Governo Sombra,
[82:40:44 - 82:45:44]:  Pedro Messias, é um Miguel Tavares e Ricardo Aros, para ele.
[82:45:44 - 82:54:04]:  [Música]
[82:54:04 - 83:02:24]:  [Música]
[83:02:24 - 83:10:44]:  [Música]
[83:10:44 - 83:19:04]:  [Música]
[83:19:04 - 83:27:24]:  [Música]
[83:27:24 - 83:42:24]:  [Música]
