[00:00:00 - 00:07:10]:  Esta semana João Miguel Taváres confessa-se mega hidrocaído.
[80:50:58 - 81:00:58]:  ou seja, oficina de literatura potencial, um grupo conhecido por ter integrado,
[81:00:58 - 81:07:38]:  ele tenha protegido o que não, o perreco, o calvino, conhecido pelos seus grupos.
[81:07:38 - 81:12:38]:  - O experimenta listar? - Sim, os jogos e experiências literários.
[81:12:38 - 81:15:58]:  - Pois nós é que são sofisticados. - É isso.
[81:15:58 - 81:22:38]:  - Para quem está quer ser grunho, já de fazer esta falar... - Só para folha e francesa.
[81:22:38 - 81:25:58]:  - É isso, é isso. - É isso.
[81:25:58 - 81:30:58]:  - Então, deixe-me só o Gontr, portanto... - É, é isso.
[81:30:58 - 81:34:18]:  - É, é isso. - É, vou congluir.
[81:34:18 - 81:39:18]:  Este autor, além disso, também traduziu um autor português chamado,
[81:39:18 - 81:44:18]:  "Já em Montestrella", ganhou também um prêmico esse livro.
[81:44:18 - 81:47:38]:  "Já em Montestrella, o autor tem a curiosidade, um autor português,
[81:47:38 - 81:50:58]:  "A capacidade de não existir", portanto ele inventou.
[81:50:58 - 81:57:38]:  Meste livro aqui, este livro... É, digamos, ao mesmo tempo...
[81:57:38 - 82:04:18]:  - Ah, ganhou o prêmico Gontr, ou como se como anunciaram no site do lipo,
[82:04:18 - 82:07:38]:  "Foi vítima do prêmico Gontr".
[82:07:38 - 82:19:18]:  E é um livro... Digamos, é um ingenioso romance muito literário,
[82:19:18 - 82:27:38]:  e no sentido de que tem pastichos, vários de combinação de estilos e de gêneros,
[82:27:38 - 82:35:58]:  romance dentro do romance, mas é ao mesmo tempo um thriller que dá vontade de...
[82:35:58 - 82:39:18]:  passar as páginas e tal.
[82:39:18 - 82:44:18]:  E é isso, é entre as partes, cada parte tem um verso do que não,
[82:44:18 - 82:49:18]:  ó, está... E aí, já acabou o tempo, não é?
[82:49:18 - 82:54:18]:  Já acabou o tempo, e que o tempo tem a curiosidade de ser traduzido...
[82:54:18 - 82:57:38]:  - É o mesmo atractor... - O mesmo atractor, a Tania Gagne,
[82:57:38 - 83:04:18]:  o trabalhador a Tania Gagne, que traduziu estes dois robenses,
[83:04:18 - 83:09:18]:  o que o autor se dio que o Ricardo Arroz para a Toros,
[83:09:18 - 83:12:38]:  e assim se concluiu mais uma reunião humanal,
[83:12:38 - 83:19:18]:  2 ou 3 dias a mesma hora, novo Governo Sombra, Pedro Mexia,
[83:19:18 - 83:24:18]:  João Miguel Tavares e Ricardo Arroz para ele.
[83:24:18 - 84:10:58]:  [Música]
