[00:00:00 - 00:11:12]:  Esta semana João Miguel Tavarres confessa-se "Lele da Cuca", recardo para os preracentes
[78:28:52 - 78:38:52]:  de uma forma sensata, muito compreensível e muito divertida a conselho com grande entusiasmo,
[78:38:52 - 78:42:12]:  um mundo sem fim da aula dos livros.
[78:42:12 - 78:45:32]:  O Pedro Chia traz uma homenagem.
[78:45:32 - 78:48:52]:  Sim, homenagem, ó.
[78:48:52 - 78:57:12]:  O pessoal João Amé da Flourque, que me cago esta semana e que foi um, por sota-focolado,
[78:57:12 - 79:12:12]:  um de letras, a Universidade de Lisboa, dos estudos anglísticos e estudiosos e tradutor de alguns autores como o Robert Brown e o TS Celia.
[79:12:12 - 79:20:32]:  Foi, não é muito importante, como a Leste foi lembrada agora na morte de Copela,
[79:20:32 - 79:32:12]:  pela noção de que havia uma ligação entre o pessoal e os monólogos dramáticos do Robert Brown.
[79:32:12 - 79:38:52]:  Mas no meu caso foi porque ela traduziu este livre,
[79:38:52 - 79:45:32]:  e na verdade é um dos poemas do primeiro livro do Elliot.
[79:45:32 - 79:53:52]:  O livro chama-se, o poemas chama-se a questão da morte de J. Alfred Prof.
[79:53:52 - 80:03:52]:  que é uma edição da Serial Vídeo de 84, como se vê muito, muito metida no bolso nos meus anos de Faculado.
[80:03:52 - 80:10:32]:  E portanto, claro que eu esticaria o Elliot por outras viias,
[80:10:32 - 80:15:32]:  mas cheguei nessa tradução, foi o livro de polisia que mais marcou até hoje,
[80:15:32 - 80:23:52]:  e até por isso deixei a minha homenagem pelo lugar do seu...
[80:23:52 - 80:27:12]:  O que é a coleção de gatos noites?
[80:27:12 - 80:33:52]:  O Ricardo Raus, para atrás, 25 dezembro dezembro.
[80:33:52 - 80:43:52]:  Sempre, faz a gente nunca mais, é um livro de Guerra e Rapaz, do Manuel Fonseca,
[80:43:52 - 80:48:52]:  é um livro do próprio Manuel da Fonseca, e ilustrado pelo Bruno Saráiva.
[80:48:52 - 80:50:32]:  E é um livro sobre...
[80:50:32 - 80:52:12]:  Tem uma...
[80:52:12 - 80:55:32]:  Essa é o provinci de Abril, como o próprio nome indica,
[80:55:32 - 81:02:12]:  tem uma primeira parte em que é uma cronologia,
[81:02:12 - 81:08:52]:  mas depois do livro dá sobretudo atenção, as coisas que estavam...
[81:08:52 - 81:17:12]:  as palavras, as coisas que estavam escritas em pones paredes, em cartazes, etc., etc.,
[81:17:12 - 81:23:52]:  e é uma boa maneira de recordar, por exemplo, coisas do gênero,
[81:23:52 - 81:30:32]:  votando castelo, cada voto na AOC, que é a audiência da área do campo nez,
[81:30:32 - 81:35:32]:  é uma espinha gravada na eraventa do canal.
[81:35:32 - 81:40:32]:  Isto é que era a estrema esquerda, e isto é que era a estrema esquerda.
[81:40:32 - 81:48:52]:  E depois tem uma recolha de todos esses tribinhos,
[81:48:52 - 81:53:52]:  incluindo aqueles que os anarquistas que eram os mais engraçados,
[81:53:52 - 81:57:12]:  escreviam e que...
[81:57:12 - 82:03:52]:  ou doutorpavam os outros mais conhecidos, por exemplo,
[82:03:52 - 82:10:32]:  até Rakenha, a trabalho era muito conhecido, os anarquistas accentavam,
[82:10:32 - 82:13:52]:  o Ovo a quem o põe, coisas desse tipo,
[82:13:52 - 82:17:12]:  que os anarquistas eram especialistas em...
[82:17:12 - 82:22:12]:  É baixa exploração sexual da Galinha, quem quiser ovos que os põe.
[82:22:12 - 82:28:52]:  E os põe, deixa-me saber, porque isto não começou com o ABN,
[82:28:52 - 82:37:12]:  esse partido que tinha uma castelo, teve muitos votos em Guimarães,
[82:37:12 - 82:40:32]:  e as pessoas acharam que foi o Castelo Guimarã,
[82:40:32 - 82:43:52]:  isto é histórico bem relatável em livros.
[82:43:52 - 82:47:12]:  E assim se conclui como mora,
[82:47:12 - 82:53:52]:  esta reunião humanal de hoje, hoje, dia, a mesma hora,
[82:53:52 - 82:57:12]:  e sempre, em podcasts, os mesmos de sempre,
[82:57:12 - 83:02:12]:  pedem-se que as vão a Miguel Tavard e Ricardo Baraú Espreira.
[83:02:12 - 83:50:32]:  [Música]
[83:50:32 - 84:07:12]:  [Música]
