[00:00:00 - 00:11:10]:  Esta semana, Ricardo Raúes Pereira confessa-se, Javardo. João Miguel Tavarge, de Clara,
[74:25:54 - 74:32:34]:  no próximo fim de semana, no sábado dia 8 a noite, em óbidos,
[74:32:34 - 74:39:14]:  e assim, aproveito também para refrire que o folho começa na próxima quinta-feira,
[74:39:14 - 74:47:34]:  isso prolonga até dia 16 com cerca de 300 autores entre eles,
[74:47:34 - 75:00:54]:  esta prêmio Nobel, Olga de Toca Art Chouque, a altura destas 10 histórias bizarras e ditadas pela Cavalto Ferro.
[75:00:54 - 75:07:34]:  Quanto aos homogéutavares propõem memórias de um tempo recente?
[75:07:34 - 75:15:54]:  Sim, também como sua bizarria, este livro chama-se de "Polomacia" em tempo de troca,
[75:15:54 - 75:22:34]:  e foi escrito pelo embaixador Luis Dahlmenda, Sampai, que tem curiosidade que é o ego,
[75:22:34 - 75:30:54]:  o embaixador português na Alemanha entre 2012 e 2015, perdão,
[75:30:54 - 75:35:54]:  portanto viveu todos aqueles telepustos turbulentes,
[75:35:54 - 75:44:14]:  ele conta que essas mórias ainda bem, acho que um bocadinho convenceu o Ministério,
[75:44:14 - 75:50:54]:  deixado do publicar isto, mas lá veio, e tem uma curiosidade desta,
[75:50:54 - 75:54:14]:  razão para a qual este livro também tem sido muito falado,
[75:54:14 - 75:59:14]:  é que tem um perfácio de Peter Passecoldo, Peter Passecoldo,
[75:59:14 - 76:02:34]:  que tem um jaguito com granabilidade dos seus silêncios,
[76:02:34 - 76:07:34]:  e o perfácio, que é o que ele tem que ter em 15 pais,
[76:07:34 - 76:12:34]:  nesse primeiro dia ele deve estar com muita vontade de contar coisas.
[76:12:34 - 76:14:14]:  Está com mão quente?
[76:14:14 - 76:19:14]:  Está com mão quente, em percepces, porque aqui vai haver um livro de memórias,
[76:19:14 - 76:25:54]:  eu sou o doíço, e a conselho, que tanto o livro como a conselho,
[76:25:54 - 76:29:14]:  também muito o perfácio, porque é uma reflexão daqui,
[76:29:14 - 76:40:54]:  o Portugal teve que atravessar antes, até de pedir a ajuda da troca,
[76:40:54 - 76:44:14]:  e também o que aconteceu também, depois disso.
[76:44:14 - 76:49:14]:  O Peter Passecoldo, atrás de um livro que não é uma novidade,
[76:49:14 - 76:52:34]:  mas que é um livro oportuno.
[76:52:34 - 76:57:34]:  É a participar a discussão da Quinta-Faire,
[76:57:34 - 77:00:54]:  vai ser entrega uma nova delinitratura,
[77:00:54 - 77:05:54]:  infelizmente morreu com ravi armarias, que há muitos anos,
[77:05:54 - 77:14:14]:  era um meu favorito, e isto porque o Melano Condera já estava um bocadinho esquecido,
[77:14:14 - 77:19:14]:  que já tem 90 e qualquer coisa, mas é um dos...
[77:19:14 - 77:24:14]:  Mas agora teve um cambeco na bolsa da Posta dos Romanci,
[77:24:14 - 77:29:14]:  sim, exatamente, dos Romanciistas vivos,
[77:29:14 - 77:35:54]:  é não só aquilo que tem livros melhores,
[77:35:54 - 77:40:54]:  mas variados livros de eleção, tem sido aliás, reelitados,
[77:40:54 - 77:45:54]:  agora todo, frequentemente, são mais de tempo lúdicos e trágicos,
[77:45:54 - 77:52:34]:  falando da história, falando da sexualidade, falando de música,
[77:52:34 - 77:55:54]:  e é também alguém, e este livro que é um livro de ensaios,
[77:55:54 - 78:02:34]:  não está arto, não comence, é um livro de ensaios e não comence,
[78:02:34 - 78:07:34]:  é sobre a ideia de que no romance aprendemos,
[78:07:34 - 78:12:34]:  na história do comence, aprendemos duas grandes virtudes,
[78:12:34 - 78:17:34]:  que são os sete-se, que são os virtudes do sete-se,
[78:17:34 - 78:24:14]:  e de uma liberdade, e portanto acho que pelo seu percurso,
[78:24:14 - 78:30:54]:  e já tentaram cancelar também, por causa de uma história muito mal cozinhada
[78:30:54 - 78:37:34]:  contra ele ainda no tempo da Checois Lováquia,
[78:37:34 - 78:42:34]:  e portanto seria magnífico se o quando era o foso primeiro,
[78:42:34 - 78:44:14]:  na abelulidritura.
[78:44:14 - 78:49:14]:  - O favorito é o seu favorito? - Sim, é o meu favorito, sem dúvida.
[78:49:14 - 78:55:54]:  O Ricardo Aospreira traz também um favorito.
[78:55:54 - 78:59:00]:  Este felizmente, ninguém tentou cancelar.
[78:59:00 - 79:00:56]:  Exatamente.
[79:00:56 - 79:09:22]:  Este é a quinta coletania de textos humorísticos do Woody Allen.
[79:09:22 - 79:17:20]:  As outras estão todas publicadas em portuguesa, a primeira é chamava-se, essa é called gravidade de zero.
[79:17:20 - 79:25:26]:  A primeira é chamava-se o idol de Ferdas, sem pena, já era a situação de um universo da MLID15.
[79:25:26 - 79:36:22]:  Se na segunda, que chamava Get in Iven, foi vertida para português, que o título, para acabar de vez com a cultura.
[79:36:22 - 79:42:50]:  Porque Getin é para acabar de vez, e iven é com a cultura.
[79:42:50 - 79:52:26]:  E a terceira é Side Effect, e feitos secundários, e a quarta chamava-se por anarquia.
[79:52:26 - 79:55:38]:  Esta chama-se gravidade zero.
[79:55:38 - 80:01:54]:  São excelentes textos humorísticos que o Woody Allen, uma espécie de...
[80:01:54 - 80:08:08]:  Eu sei como é que é ir ao desiristo, mas é um humorista irudito.
[80:08:08 - 80:11:06]:  E vai publicando-se.
[80:11:06 - 80:12:42]:  Goste às vezes.
[80:12:42 - 80:14:22]:  Goste.
[80:14:22 - 80:19:06]:  Vai publicando-se seus textos na revés da Jornal.
[80:19:06 - 80:21:58]:  E seu reforço pré-minar para o Prus Argo Mendes.
[80:21:58 - 80:24:26]:  Era bem-gero.
[80:24:26 - 80:27:42]:  Era bem-gero, mas poderia ser?
[80:27:42 - 80:35:54]:  É que ele era igual é impossível, mas agora não dá, mas uma vez que a academia tem estendido
[80:35:54 - 80:43:14]:  a ideia de literatura ao bóbios de ele, autores de canções e tal, porque, assim...
[80:43:14 - 80:46:34]:  Qualquer dia um argumentista pode ser...
[80:46:34 - 80:50:46]:  E o Woody Allen seria um humorista.
[80:50:46 - 80:52:26]:  Qualquer dia um humorista.
[80:52:26 - 80:54:06]:  Isso do vídeo.
[80:54:06 - 80:59:18]:  Por acaso, quando foi o Dario, foi o que alguém comunicou.
[80:59:18 - 81:04:38]:  Eu acho que ele era autostrada e baixaram o vídeo do outro carrega de serem.
[81:04:38 - 81:12:42]:  Dario, este pré-mino é uma literatura, ele caiu um palhaço.
[81:12:42 - 81:20:54]:  E é realmente uma proplexidade... justa, porque é bastante improvável.
[81:20:54 - 81:27:30]:  Assim se conclui mais uma regina ao Semanal de hoje-oito dias, a mesma hora, o quarteta
[81:27:30 - 81:34:30]:  habitual com os solidistas Pedro Mexia, João Miguel Tavares e Ricardo Verúges Pereira.
[81:34:30 - 82:22:42]:  [Música]
