[00:00:00 - 00:14:02]:  Esta semana a pedramxia traz uma ordem meta João Miguel Taváres declara-se azul e Ricardo
[77:45:04 - 77:55:28]:  E agora, como já não são só duas categorias, temos que repensar a nossa política de memilhos.
[77:55:28 - 77:57:08]:  Ah, finalmente.
[77:57:08 - 78:03:24]:  E qual a que a razão era boa para acabar com a política de memilhos?
[78:03:24 - 78:06:44]:  Deixas memilhos em paz, bravo.
[78:06:44 - 78:18:00]:  Então, a redeira da política de memilhos está na altura dos livres e eu trago esta semana.
[78:18:00 - 78:29:12]:  Não apenas um livro, mas na verdade, quatro reunidos num de jolão de mais de mil páginas
[78:29:12 - 78:40:20]:  são mil 150 páginas, o poeta e ança esta Jôquim Mélmagalhens é seguramente o mais influente
[78:40:20 - 78:49:48]:  leitor da poesia porteza contemporânea nas últimas décadas e este volume riun tudo aquilo
[78:49:48 - 78:58:52]:  que Jôquim Mélmagalhens escreveu sobre os poetas portugueses nossos contemporâneos,
[78:58:52 - 79:04:56]:  um deles aqui à mesa e alguéras abundantemente referidas.
[79:04:56 - 79:06:36]:  Obrigado, Carlos.
[79:06:36 - 79:09:56]:  Alguéras do autor.
[79:09:56 - 79:11:36]:  Alguéras do autor.
[79:11:36 - 79:15:40]:  E o João Miguel do agradeço.
[79:15:40 - 79:19:00]:  Ah, é assim, muito, muito.
[79:19:00 - 79:20:40]:  Obrigado, aqui.
[79:20:40 - 79:29:00]:  O autor alguéras faz questão de sublinhar que, com uma única exceção, os poetas sobre
[79:29:00 - 79:38:36]:  os quais escreveu são todos aqueles que lhe interessam, os que não estão aqui referidos,
[79:38:36 - 79:43:36]:  com essa única exceção, não lhe interessam de todo.
[79:43:36 - 79:52:48]:  E os dentores que publicaram até 2007, porque só até aí é que Jôquim Mélmagalhens escreveu
[79:52:48 - 80:01:36]:  sobre o poesia portuguesa, daí para cá deixou de escrever sobre a poesia contemporânea
[80:01:36 - 80:03:16]:  portuguesa.
[80:03:16 - 80:14:36]:  E Miguelhens faz questão de salientar o caráter pessoal desta escolha, rejeita, aliasa,
[80:14:36 - 80:24:22]:  de que há já aqui qualquer intenção de estabelecer um canon conceito que confessa de
[80:24:22 - 80:26:02]:  testa.
[80:26:02 - 80:35:40]:  O livre apuizia portuguesa contemporânea, de Jôquim Mélmagalhens, quatro livres reunidos,
[80:35:40 - 80:41:16]:  1.150 páginas, edição bestiário.
[80:41:16 - 80:50:36]:  Quando o João Miguel Tavares traz diáugos metafísicos com Nick Caveve.
[80:50:36 - 80:56:12]:  Isso muito, antes de apresentar, então, Carlos Ames Misse é um...
[80:56:12 - 81:03:52]:  A conta é que há para dizer, isso não é um livre de memórias e este é uma conversa.
[81:03:52 - 81:13:24]:  Mas, na verdade, é memórias, é uma extraordinária conversa entre Nick Caveve e um jornalista,
[81:13:24 - 81:24:16]:  Jean Oregan, que também é um amigo e, portanto, isso causa aqui um...
[81:24:16 - 81:28:00]:  Sente-se uma intimidade e uma...
[81:28:00 - 81:31:20]:  Uma é uma, quer dizer, ali...
[81:31:20 - 81:33:00]:  Em patia.
[81:33:00 - 81:41:32]:  Qualquer coisa, que o empatia perseguia quase na construção deste livro que é a extraordinária.
[81:41:32 - 81:49:04]:  E a gente não é apenas, de facto, um livre de memórias, não é apenas um livre de entrevistas,
[81:49:04 - 81:57:20]:  mas é uma reflexão profundíssima sobre aquilo que é a obra Nick Caveve, a tarjeta e a que tem sido a sua vida.
[81:57:20 - 82:04:52]:  Ela que ainda não tinha perdido o segundo filho, mas já tinha perdido o programar, o que marcou o profundamente.
[82:04:52 - 82:11:20]:  E também sobre a questão da fé e de Deus.
[82:11:20 - 82:16:40]:  Portanto, tem que l'aspar tudo o que interessa nesta vida.
[82:16:40 - 82:19:56]:  Deus, o amor e a morte.
[82:19:56 - 82:21:36]:  Féssepo, porém.
[82:21:36 - 82:23:16]:  E o século também.
[82:23:16 - 82:24:56]:  E carnificina.
[82:24:56 - 82:29:04]:  Exatamente, ele é o João Miguel Tavares.
[82:29:04 - 82:46:56]:  O ligado, o Pedro Mexia, não traz essa semana ao livro, traz um newsletter, um autor reconhecido.
[82:46:56 - 82:58:48]:  O alificoreche, que é um escritor inglês, que é bastante conhecido e, por exemplo, é um protocolo também,
[82:58:48 - 83:11:04]:  teve um colapso em Roma e perdeu a mobilidade das pernas e desbrazos.
[83:11:04 - 83:19:32]:  Ele tem 68 anos, está até bem, bastante novo.
[83:19:32 - 83:37:36]:  E em possibilidades de escrever, passou a ditar para o Twitter, algumas reflexões sobre o Twitter.
[83:37:36 - 83:40:40]:  Não, não, o Twitter é o subsitec.
[83:40:40 - 83:42:52]:  Não, foi pro Twitter e depois...
[83:42:52 - 83:45:56]:  Depois passou o meu laptop.
[83:45:56 - 83:51:56]:  Por causa disso, para o subsitec.
[83:51:56 - 83:56:08]:  Portanto, são coisas que é o dita.
[83:56:08 - 84:05:52]:  E eu não gosto de a palavra de resiliência, eu vou lá ver como fazer uma confusão, mas a palavra antiga do estoisismo.
[84:05:52 - 84:08:52]:  É uma palavra que eu gosto.
[84:08:52 - 84:18:32]:  Porque ele continua a fazer o que os escritores fazem, que é escrever, apesar de não poder escrever.
[84:18:32 - 84:22:28]:  E os textos são...
[84:22:28 - 84:31:16]:  É algo que são moralísticos, é uma observação, e quando consegue até ser divertidos,
[84:31:16 - 84:38:24]:  como é que um escritor impossibilidade de escrever, com 68 anos,
[84:38:24 - 84:48:32]:  com a sector, a coragem, a prevenção de espírito para manter este diário público sobre sua situação.
[84:48:32 - 84:53:04]:  O Ricardo Arospreira traz um livro sobre o amor aos livros.
[84:53:04 - 85:00:36]:  Exatamente, o relógio que a gente tem ali no estudo indica que o nosso tempo já acabou há bastante tempo.
[85:00:36 - 85:07:52]:  Se chama-se de coronicas de um livreiro, Martin Leitham, espero que seja assim que se leu o nome do mundo.
[85:07:52 - 85:09:24]:  O verdade é curdo, olha.
[85:09:24 - 85:12:04]:  -Autor, exatamente. -Eso é o ler.
[85:12:04 - 85:16:12]:  As obssoções, pois claro, as obssoções têm muita graça.
[85:16:12 - 85:34:40]:  O livro, na estere do que também recomenda aqui há tempos de carros Maria Bob-On, é a obsessão do autor e sobre as obssoções das pessoas que o autor observa.
[85:34:40 - 85:44:40]:  Portanto, é o livro mistura história da leitura, incluindo as pete que estomam ficar de fora das histórias da leitura, mas que são importantes.
[85:44:40 - 86:00:04]:  Biblia, a mania destrea, mas livraria, as feiras, bibliotecas, bibliotecaria, os colecionadores de livros, tipos de livros, modos de ler, modos de tratar os livros.
[86:00:04 - 86:28:32]:  Tudo feito com uma irudição e uma coisa própria das obssoções, que é um tema puxa o outro, e outro, e outro, de repenta a uma teia de referências que é muito interessante e abre muitos caminhos novos.
[86:28:32 - 86:38:52]:  É claramente convidado para quem gosta do livro, se está concluída mais uma reunião semanal, hoje é oito dias, a mesma hora, os mesmos de sempre,
[86:38:52 - 86:43:16]:  Pedro Messias, o Homem Galta Avares e Ricardo Rojo-Espreida.
[86:44:28 - 87:30:36]:  [Música]
[87:30:36 - 87:35:36]:  [Música]
