[00:00:00 - 00:11:48]:  Esta semana Ricardo Borús Pereira sente-se cativado. João Miguel Taváres confessa-se
[77:15:48 - 77:17:28]:  - É o licamento, tal.
[77:17:28 - 77:19:08]:  - É o licamento, tal.
[77:19:08 - 77:20:48]:  - É o licamento, tal.
[77:20:48 - 77:22:28]:  - É o licamento, tal.
[77:22:28 - 77:24:08]:  - É o licamento, tal.
[77:24:08 - 77:25:48]:  - É o licamento, tal.
[77:25:48 - 77:27:28]:  - É o licamento, tal.
[77:27:28 - 77:29:08]:  - É o licamento, tal.
[77:29:08 - 77:30:48]:  - É o licamento, tal.
[77:30:48 - 77:32:28]:  - É o licamento, tal.
[77:32:28 - 77:34:08]:  - É o licamento, tal.
[77:34:08 - 77:35:48]:  - É o licamento, tal.
[77:35:48 - 77:37:28]:  - É o licamento, tal.
[77:37:28 - 77:39:08]:  - É o licamento, tal.
[77:39:08 - 77:40:48]:  - É o licamento, tal.
[77:40:48 - 77:42:28]:  - É o licamento, tal.
[77:42:28 - 77:44:08]:  - É o licamento, tal.
[77:44:08 - 77:45:48]:  - É o licamento, tal.
[77:45:48 - 77:47:28]:  - É o licamento, tal.
[77:47:28 - 77:49:08]:  - É o licamento, tal.
[77:49:08 - 77:50:48]:  - É o licamento, tal.
[77:50:48 - 77:52:28]:  - É o licamento, tal.
[77:52:28 - 77:54:08]:  - É o licamento, tal.
[77:54:08 - 77:55:48]:  - É o licamento, tal.
[77:55:48 - 77:57:28]:  - É o licamento, tal.
[77:57:28 - 77:59:08]:  - É o licamento, tal.
[77:59:08 - 78:00:48]:  - É o licamento, tal.
[78:00:48 - 78:02:28]:  - É o licamento, tal.
[78:02:28 - 78:04:08]:  - É o licamento, tal.
[78:04:08 - 78:05:48]:  - É o licamento, tal.
[78:05:48 - 78:07:28]:  - É o licamento, tal.
[78:07:28 - 78:09:08]:  - É o licamento, tal.
[78:09:08 - 78:10:48]:  - É o licamento, tal.
[78:10:48 - 78:12:28]:  - É o licamento, tal.
[78:12:28 - 78:14:08]:  - É o licamento, tal.
[78:14:08 - 78:15:48]:  - É o licamento, tal.
[78:15:48 - 78:17:28]:  - É o licamento, tal.
[78:17:28 - 78:19:08]:  - É o licamento, tal.
[78:19:08 - 78:20:48]:  - É o licamento, tal.
[78:20:48 - 78:22:28]:  - É o licamento, tal.
[78:22:28 - 78:24:08]:  - É o licamento, tal.
[78:24:08 - 78:25:48]:  - É o licamento, tal.
[78:25:48 - 78:27:28]:  - É o licamento, tal.
[78:27:28 - 78:29:08]:  - É o licamento, tal.
[78:29:08 - 78:30:48]:  - É o licamento, tal.
[78:30:48 - 78:32:28]:  - É o licamento, tal.
[78:32:28 - 78:34:08]:  - É o licamento, tal.
[78:34:08 - 78:35:48]:  - É o licamento, tal.
[78:35:48 - 78:37:28]:  - É o licamento, tal.
[78:37:28 - 78:39:08]:  - É o licamento, tal.
[78:39:08 - 78:40:48]:  - É o licamento, tal.
[78:40:48 - 78:42:28]:  - É o licamento, tal.
[78:42:28 - 78:44:08]:  - É o licamento, tal.
[78:44:08 - 78:45:48]:  - É o licamento, tal.
[78:45:48 - 78:47:28]:  - É o licamento, tal.
[78:47:28 - 78:49:08]:  - É o licamento, tal.
[78:49:08 - 78:50:48]:  - É o licamento, tal.
[78:50:48 - 78:52:28]:  - É o licamento, tal.
[78:52:28 - 78:54:08]:  - É o licamento, tal.
[78:54:08 - 78:55:48]:  - É o licamento, tal.
[78:55:48 - 78:57:28]:  - É o licamento, tal.
[78:57:28 - 78:59:08]:  - É o licamento, tal.
[78:59:08 - 79:00:48]:  - É o licamento, tal.
[79:00:48 - 79:02:28]:  - É o licamento, tal.
[79:02:28 - 79:04:08]:  - É o licamento, tal.
[79:04:08 - 79:05:48]:  - É o licamento, tal.
[79:05:48 - 79:07:28]:  - É o licamento, tal.
[79:07:28 - 79:09:08]:  - É o licamento, tal.
[79:09:08 - 79:10:48]:  - É o licamento, tal.
[79:10:48 - 79:12:28]:  - É o licamento, tal.
[79:12:28 - 79:14:08]:  - É o licamento, tal.
[79:14:08 - 79:15:48]:  - É o licamento, tal.
[79:15:48 - 79:17:28]:  - É o licamento, tal.
[79:17:28 - 79:19:08]:  - É o licamento, tal.
[79:19:08 - 79:20:48]:  - É o licamento, tal.
[79:20:48 - 79:22:28]:  - É o licamento, tal.
[79:22:28 - 79:24:08]:  - É o licamento, tal.
[79:24:08 - 79:25:48]:  - É o licamento, tal.
[79:25:48 - 79:27:28]:  - É o licamento, tal.
[79:27:28 - 79:29:08]:  - É o licamento, tal.
[79:29:08 - 79:30:48]:  - É o licamento, tal.
[79:30:48 - 79:32:28]:  - É o licamento, tal.
[79:32:28 - 79:34:08]:  - É o licamento, tal.
[79:34:08 - 79:35:48]:  - É o licamento, tal.
[79:35:48 - 79:37:28]:  - É o licamento, tal.
[79:37:28 - 79:39:08]:  - É o licamento, tal.
[79:39:08 - 79:40:48]:  - É o licamento, tal.
[79:40:48 - 79:42:28]:  - É o licamento, tal.
[79:42:28 - 79:44:08]:  - É o licamento, tal.
[79:44:08 - 79:45:48]:  - É o licamento, tal.
[79:45:48 - 79:47:28]:  - É o licamento, tal.
[79:47:28 - 79:49:08]:  - É o licamento, tal.
[79:49:08 - 79:50:48]:  - É o licamento, tal.
[79:50:48 - 79:52:28]:  - É o licamento, tal.
[79:52:28 - 79:54:08]:  - É o licamento, tal.
[79:54:08 - 79:55:48]:  - É o licamento, tal.
[79:55:48 - 79:57:28]:  - É o licamento, tal.
[79:57:28 - 79:59:08]:  - É o licamento, tal.
[79:59:08 - 80:00:48]:  - É o licamento, tal.
[80:00:48 - 80:02:28]:  - É o licamento, tal.
[80:02:28 - 80:04:08]:  - É o licamento, tal.
[80:04:08 - 80:05:48]:  - É o licamento, tal.
[80:05:48 - 80:07:28]:  - É o licamento, tal.
[80:07:28 - 80:09:08]:  - É o licamento, tal.
[80:09:08 - 80:10:48]:  - É o licamento, tal.
[80:10:48 - 80:12:28]:  - É o licamento, tal.
[80:12:28 - 80:14:08]:  - É o licamento, tal.
[80:14:08 - 80:15:48]:  - É o licamento, tal.
[80:15:48 - 80:17:28]:  - É o licamento, tal.
[80:17:28 - 80:19:08]:  - É o licamento, tal.
[80:19:08 - 80:20:48]:  - É o licamento, tal.
[80:20:48 - 80:22:28]:  - É o licamento, tal.
[80:22:28 - 80:24:08]:  - É o licamento, tal.
[80:24:08 - 80:25:48]:  - É o licamento, tal.
[80:25:48 - 80:27:28]:  - É o licamento, tal.
[80:27:28 - 80:29:08]:  - É o licamento, tal.
[80:29:08 - 80:30:48]:  - É o licamento, tal.
[80:30:48 - 80:32:28]:  - É o licamento, tal.
[80:32:28 - 80:34:08]:  - É o licamento, tal.
[80:34:08 - 80:35:48]:  - É o licamento, tal.
[80:35:48 - 80:37:28]:  - É o licamento, tal.
[80:37:28 - 80:39:08]:  - É o licamento, tal.
[80:39:08 - 80:40:48]:  - É o licamento, tal.
[80:40:48 - 80:42:28]:  - É o licamento, tal.
[80:42:28 - 80:44:08]:  - É o licamento, tal.
[80:44:08 - 80:45:48]:  - É o licamento, tal.
[80:45:48 - 80:47:28]:  - É o licamento, tal.
[80:47:28 - 80:49:08]:  - É o licamento, tal.
[80:49:08 - 80:50:48]:  - É o licamento, tal.
[80:50:48 - 80:52:28]:  - É o licamento, tal.
[80:52:28 - 80:54:08]:  - É o licamento, tal.
[80:54:08 - 80:55:48]:  - É o licamento, tal.
[80:55:48 - 80:57:28]:  - É o licamento, tal.
[80:57:28 - 80:59:08]:  - É o licamento, tal.
[80:59:08 - 81:00:48]:  - É o licamento, tal.
[81:00:48 - 81:02:28]:  - É o licamento, tal.
[81:02:28 - 81:04:08]:  - É o licamento, tal.
[81:04:08 - 81:05:48]:  - É o licamento, tal.
[81:05:48 - 81:07:28]:  - É o licamento, tal.
[81:07:28 - 81:09:08]:  - É o licamento, tal.
[81:09:08 - 81:10:48]:  - É o licamento, tal.
[81:10:48 - 81:12:28]:  - É o licamento, tal.
[81:12:28 - 81:14:08]:  - É o licamento, tal.
[81:14:08 - 81:15:48]:  - É o licamento, tal.
[81:15:48 - 81:17:28]:  - É o licamento, tal.
[81:17:28 - 81:19:08]:  - É o licamento, tal.
[81:19:08 - 81:20:48]:  - É o licamento, tal.
[81:20:48 - 81:22:28]:  - É o licamento, tal.
[81:22:28 - 81:24:08]:  - É o licamento, tal.
[81:24:08 - 81:25:48]:  - É o licamento, tal.
[81:25:48 - 81:27:28]:  - É o licamento, tal.
[81:27:28 - 81:29:08]:  - É o licamento, tal.
[81:29:08 - 81:30:48]:  - É o licamento, tal.
[81:30:48 - 81:32:28]:  - É o licamento, tal.
[81:32:28 - 81:34:08]:  - É o licamento, tal.
[81:34:08 - 81:35:48]:  - É o licamento, tal.
[81:35:48 - 81:37:28]:  - É o licamento, tal.
[81:37:28 - 81:39:08]:  - É o licamento, tal.
[81:39:08 - 81:40:48]:  - É o licamento, tal.
[81:40:48 - 81:42:28]:  - É o licamento, tal.
[81:42:28 - 81:44:08]:  - É o licamento, tal.
[81:44:08 - 81:45:48]:  - É o licamento, tal.
[81:45:48 - 81:47:28]:  - É o licamento, tal.
[81:47:28 - 81:49:08]:  - É o licamento, tal.
[81:49:08 - 81:50:48]:  - É o licamento, tal.
[81:50:48 - 81:52:28]:  - É o licamento, tal.
[81:52:28 - 81:54:08]:  - É o licamento, tal.
[81:54:08 - 81:55:48]:  - É o licamento, tal.
[81:55:48 - 81:57:28]:  - É o licamento, tal.
[81:57:28 - 81:59:08]:  - É o licamento, tal.
[81:59:08 - 82:00:48]:  - É o licamento, tal.
[82:00:48 - 82:02:28]:  - É o licamento, tal.
[82:02:28 - 82:04:08]:  - É o licamento, tal.
[82:04:08 - 82:05:48]:  - É o licamento, tal.
[82:05:48 - 82:07:28]:  - É o licamento, tal.
[82:07:28 - 82:09:08]:  - É o licamento, tal.
[82:09:08 - 82:10:48]:  - É o licamento, tal.
[82:10:48 - 82:12:28]:  - É o licamento, tal.
[82:12:28 - 82:14:08]:  - É o licamento, tal.
[82:14:08 - 82:15:48]:  - É o licamento, tal.
[82:15:48 - 82:17:28]:  - É o licamento, tal.
[82:17:28 - 82:19:08]:  - É o licamento, tal.
[82:19:08 - 82:20:48]:  - É o licamento, tal.
[82:20:48 - 82:22:28]:  - É o licamento, tal.
[82:22:28 - 82:24:08]:  - É o licamento, tal.
[82:24:08 - 82:25:48]:  - É o licamento, tal.
[82:25:48 - 82:27:28]:  - É o licamento, tal.
[82:27:28 - 82:29:08]:  - É o licamento, tal.
[82:29:08 - 82:30:48]:  - É o licamento, tal.
[82:30:48 - 82:32:28]:  - É o licamento, tal.
[82:32:28 - 82:34:08]:  - É o licamento, tal.
[82:34:08 - 82:35:48]:  - É o licamento, tal.
[82:35:48 - 82:37:28]:  - É o licamento, tal.
[82:37:28 - 82:39:08]:  - É o licamento, tal.
[82:39:08 - 82:40:48]:  - É o licamento, tal.
[82:40:48 - 82:42:28]:  - É o licamento, tal.
[82:42:28 - 82:44:08]:  - É o licamento, tal.
[82:44:08 - 82:45:48]:  - É o licamento, tal.
[82:45:48 - 82:47:28]:  - É o licamento, tal.
[82:47:28 - 82:49:08]:  - É o licamento, tal.
[82:49:08 - 82:50:48]:  - É o licamento, tal.
[82:50:48 - 82:52:28]:  - É o licamento, tal.
[82:52:28 - 82:54:08]:  - É o licamento, tal.
[82:54:08 - 82:55:48]:  - É o licamento, tal.
[82:55:48 - 82:57:28]:  - É o licamento, tal.
[82:57:28 - 82:59:08]:  - É o licamento, tal.
[82:59:08 - 83:00:48]:  - É o licamento, tal.
[83:00:48 - 83:02:28]:  - É o licamento, tal.
[83:02:28 - 83:04:08]:  - É o licamento, tal.
[83:04:08 - 83:05:48]:  - É o licamento, tal.
[83:05:48 - 83:07:28]:  - É o licamento, tal.
[83:07:28 - 83:09:08]:  - É o licamento, tal.
[83:09:08 - 83:10:48]:  - É o licamento, tal.
[83:10:48 - 83:12:28]:  - É o licamento, tal.
[83:12:28 - 83:14:08]:  - É o licamento, tal.
[83:14:08 - 83:15:48]:  - É o licamento, tal.
[83:15:48 - 83:17:28]:  - É o licamento, tal.
[83:17:28 - 83:19:08]:  - É o licamento, tal.
[83:19:08 - 83:20:48]:  - É o licamento, tal.
[83:20:48 - 83:22:28]:  - É o licamento, tal.
[83:22:28 - 83:24:08]:  - É o licamento, tal.
[83:24:08 - 83:25:48]:  - É o licamento, tal.
[83:25:48 - 83:27:28]:  - É o licamento, tal.
[83:27:28 - 83:29:08]:  - É o licamento, tal.
[83:29:08 - 83:30:48]:  - É o licamento, tal.
[83:30:48 - 83:32:28]:  - É o licamento, tal.
[83:32:28 - 83:34:08]:  - É o licamento, tal.
[83:34:08 - 83:35:48]:  - É o licamento, tal.
[83:35:48 - 83:37:28]:  - É o licamento, tal.
[83:37:28 - 83:39:08]:  - É o licamento, tal.
[83:39:08 - 83:40:48]:  - É o licamento, tal.
[83:40:48 - 83:42:28]:  - É o licamento, tal.
[83:42:28 - 83:44:08]:  - É o licamento, tal.
[83:44:08 - 83:45:48]:  - É o licamento, tal.
[83:45:48 - 83:47:28]:  - É o licamento, tal.
[83:47:28 - 83:49:08]:  - É o licamento, tal.
[83:49:08 - 83:50:48]:  - É o licamento, tal.
[83:50:48 - 83:52:28]:  - É o licamento, tal.
[83:52:28 - 83:54:08]:  - É o licamento, tal.
[83:54:08 - 83:55:48]:  - É o licamento, tal.
[83:55:48 - 83:57:28]:  - É o licamento, tal.
[83:57:28 - 83:59:08]:  - É o licamento, tal.
[83:59:08 - 84:05:48]:  - Foto e amici, vitaminha, foto e amici presto.
[84:05:48 - 84:10:48]:  - Porque perfotter tutti nati se amo.
[84:10:48 - 84:17:28]:  - E sei o cazô, amitu, lapota e obramo,
[84:17:28 - 84:22:28]:  - que o mundo seria nulo sem os acostos.
[84:22:28 - 84:25:48]:  - Perfotter, todo, perfotter.
[84:25:48 - 84:27:28]:  - Perfotter, amici, tudo.
[84:27:28 - 84:29:08]:  - Foto e amici, tudo.
[84:29:08 - 84:30:48]:  - Foto e amici, tudo.
[84:30:48 - 84:32:28]:  - Foto e amici, tudo.
[84:32:28 - 84:34:08]:  - Foto e amici, tudo.
[84:34:08 - 84:35:48]:  - Foto e amici, vitaminha, foto e amici presto.
[84:35:48 - 84:37:28]:  - Porque perfoto e amici, tudo.
[84:37:28 - 84:39:08]:  - Porque perfoto e amici, tudo.
[84:39:08 - 84:40:48]:  - Porque perfoto e amici, tudo.
[84:40:48 - 84:42:28]:  - Porque perfoto e amici, tudo.
[84:42:28 - 85:02:28]:  - E se vejam por aqui no dia 1.
[85:02:28 - 85:05:48]:  - E se vejam por aqui no dia 1.
[85:05:48 - 85:09:08]:  - E se vejam por aqui no dia 1.
[85:09:08 - 85:12:28]:  - E se vejam por aqui no dia 1.
[85:12:28 - 85:15:48]:  - E se vejam por aqui no dia 1.
[85:15:48 - 85:19:08]:  - E se vejam por aqui no dia 1.
[85:19:08 - 85:22:28]:  - E se vejam por aqui no dia 1.
[85:22:28 - 85:25:48]:  - E se vejam por aqui no dia 1.
[85:25:48 - 85:29:08]:  - E se vejam por aqui no dia 1.
[85:29:08 - 85:32:28]:  - E se vejam por aqui no dia 1.
[85:32:28 - 85:35:48]:  - E se vejam por aqui no dia 1.
[85:35:48 - 85:39:08]:  - E se vejam por aqui no dia 1.
[85:39:08 - 85:42:28]:  - E se vejam por aqui no dia 1.
[85:42:28 - 85:45:48]:  - E se vejam por aqui no dia 1.
[85:45:48 - 85:49:08]:  - E se vejam por aqui no dia 1.
[85:49:08 - 85:52:28]:  - E se vejam por aqui no dia 1.
[85:52:28 - 85:55:48]:  - E se vejam por aqui no dia 1.
[85:55:48 - 85:59:08]:  [Música]
