[00:00:00 - 00:10:24]:  Esta semana, Ricardo Arouspreira sente-se comichoso por causa das comissões no Benfica.
[78:38:44 - 78:40:24]:  esta edição portuguesa.
[78:40:24 - 78:42:04]:  -Capa não é brilhante.
[78:42:04 - 78:52:04]:  -Capa não é brilhante, mas é um caso muito curioso,
[78:52:04 - 78:57:04]:  porque há muitos cineastros, as franceses que eram críticos de cinema,
[78:57:04 - 79:02:04]:  não é tão comum nos Estados Unidos, enfim, ao Palschreider e ao outro caso,
[79:02:04 - 79:10:24]:  mas ele foi um brilhante crítico, entrevistador, programador, esturidor,
[79:10:24 - 79:20:24]:  e tem a particularidade de ser alguém que representando aquela que se chama Nova Hollywood,
[79:20:24 - 79:23:44]:  o que é o Gustavo de Vera de Vera de Hollywood,
[79:23:44 - 79:33:44]:  e por tanto, o que é o Gustavo de escrever sobre e entrevistar o John Ford,
[79:33:44 - 79:43:44]:  o John Wayne, o Howard Ockes, e portanto, há alguém com uma noção muito forte a história do cinema
[79:43:44 - 79:50:24]:  e como se ele é, esta fez pelo menos uma obra prima, chamada a última seção.
[79:50:24 - 79:53:44]:  -Falando de erudição.
[79:53:44 - 80:02:04]:  -Isso. -Ricardo Arosparer atrás, lições de uma professora erudita.
[80:02:04 - 80:10:24]:  -Exatamente. Eu, às vezes, tenho esta tenência para recomendar livros
[80:10:24 - 80:15:24]:  que não têm capacidade para ler.
[80:15:24 - 80:22:04]:  -E este livro chama 3... Aliás, não se chama 3 conferências.
[80:22:04 - 80:28:44]:  Este é a primeira de 3 conferências, ou seja, este é o primeiro de 3 livros,
[80:28:44 - 80:32:04]:  outros dois sairão em 2022.
[80:32:04 - 80:42:04]:  -Este é a primeira, na verdade, este livro é, se lança o teu pão sobre as águas,
[80:42:04 - 80:50:24]:  e é, se fala sobre o Eclisiestes, que é um dos meus livros preferidos da Bíblia,
[80:50:24 - 81:02:04]:  e a professor Maria Filman Amol, der leu, leva-nos pela mão para o lermos com ela,
[81:02:04 - 81:12:04]:  o problema que nos leva pela mão, e a mim tem que andar uns poxões para eu continuar a acompanhar,
[81:12:04 - 81:15:24]:  porque eu voltei bem, eu não fico em procurar.
[81:15:24 - 81:18:44]:  -Em por que? -Como o ledrileador, tu não, não.
[81:18:44 - 81:20:24]:  -Exatamente. -Exatamente.
