[00:00:00 - 00:06:44]:  Esta semana, Ricardo Aorzpreira declara-se terfro.
[78:37:44 - 78:42:44]:  Tras como sugestão poeta florentino...
[78:42:44 - 78:44:24]:  Sí...
[78:44:24 - 78:47:44]:  É uma biografia...
[78:47:44 - 78:51:04]:  É um senhor que passou a apostar o dado com isto na cabeça...
[78:51:04 - 78:54:24]:  O que mostra que é um grande poeta...
[78:54:24 - 78:57:44]:  Não sei se consegue haver...
[78:57:44 - 79:04:24]:  É um livro de divulgação...
[79:04:24 - 79:07:44]:  Mas é um divulgador erudito...
[79:07:44 - 79:12:44]:  E que nos mostra entre muitas outras coisas...
[79:12:44 - 79:16:04]:  Como é possível que...
[79:16:04 - 79:21:04]:  Embora a Divida Comédia está gemorulhada...
[79:21:04 - 79:24:24]:  No cristianismo não é preciso...
[79:24:24 - 79:26:04]:  Ser evidentemente de cristão...
[79:26:04 - 79:31:04]:  Para ler e apreciar a Divida Comédia...
[79:31:04 - 79:36:04]:  Embora o Dante tenha sido uma das pessoas que...
[79:36:04 - 79:41:04]:  De certa forma inventou o amor...
[79:41:04 - 79:42:44]:  Ou se eventalasse...
[79:42:44 - 79:47:44]:  A senhora que gerou essa moral nunca falou com ela na vida...
[79:47:44 - 79:49:24]:  E é terceira que...
[79:49:24 - 79:52:44]:  Embora fosse um poeta...
[79:52:44 - 79:56:04]:  Da meta física e do sublim...
[79:56:04 - 79:57:44]:  Pessoa viva em conspirações...
[79:57:44 - 79:59:24]:  Negócios...
[79:59:24 - 80:02:44]:  E que estão jurídicas e políticas...
[80:02:44 - 80:06:04]:  O João Miguel Tanváres traz...
[80:06:04 - 80:09:24]:  Memórias fotográficas de outros tempos...
[80:09:24 - 80:11:04]:  Sim...
[80:11:04 - 80:14:24]:  Isto é um trabalho que eu acho que fazia imensa falta...
[80:14:24 - 80:19:24]:  É chamar de fotografia e imprecia por propaganda em Portugal no Estado novo...
[80:19:24 - 80:24:24]:  O Estado novo dentro das coisas...
[80:24:24 - 80:26:04]:  O riveis que fez...
[80:26:04 - 80:31:04]:  A uma que não fez é que teve livros magníficos...
[80:31:04 - 80:32:44]:  Na altura da...
[80:32:44 - 80:37:44]:  Em tempos de sobretudo design e de fotografia...
[80:37:44 - 80:42:44]:  Na altura em que António Ferro estava à frente da propaganda...
[80:42:44 - 80:46:04]:  Na década de 30 e 40...
[80:46:04 - 80:49:24]:  E este livro faz essa recolha...
[80:49:24 - 80:56:04]:  E basicamente é um catálogo com alguns exemplos...
[80:56:04 - 80:59:24]:  De alguns dos livros...
[80:59:24 - 81:04:24]:  E dos melhores livros de ilustração...
[81:04:24 - 81:06:04]:  De Estado novo...
[81:06:04 - 81:09:24]:  Também alguns de...
[81:09:24 - 81:11:04]:  Digamos assim, de oposição...
[81:11:04 - 81:12:44]:  E não de sagamento propaganda...
[81:12:44 - 81:17:44]:  É um trabalho que é editora...
[81:17:44 - 81:19:24]:  É espanola...
[81:19:24 - 81:21:04]:  É a muga...
[81:21:04 - 81:26:04]:  Porque aparentemente as editoras portuguesas não se interessaram...
[81:26:04 - 81:29:24]:  Porque este livro é bastante bizarro...
[81:29:24 - 81:31:04]:  Mas ele está à vendas...
[81:31:04 - 81:32:44]:  Agora para os interessados...
[81:32:44 - 81:36:04]:  Eu comprei uma loja do Museu Nacional da Ars de Contemporânea...
[81:36:04 - 81:37:44]:  É cargo...
[81:37:44 - 81:39:24]:  Foi país 50 eogas...
[81:39:24 - 81:41:04]:  Mas vale a pena...
[81:41:04 - 81:42:44]:  Um Ricardo da Ojo Pera tem...
[81:42:44 - 81:46:04]:  Meia minute para dizer o que vale o beca...
[81:46:04 - 81:47:44]:  Tão em António Certo...
[81:47:44 - 81:49:24]:  O gráfico com algumas personagens...
[81:49:24 - 81:51:04]:  E há do beca...
[81:51:04 - 81:52:44]:  Exatamente...
[81:52:44 - 81:56:04]:  É o diato completo do beca...
[81:56:04 - 81:59:24]:  Acho que é a primeira vez em Portugal que é editado...
[81:59:24 - 82:02:44]:  Por aqui nota que é uma obra...
[82:02:44 - 82:04:24]:  Aqui está a obra completa...
[82:04:24 - 82:06:04]:  Que é uma obra não muito vasta...
[82:06:04 - 82:07:44]:  Mas importantíssima...
[82:07:44 - 82:12:44]:  E tem tradições de francisco forazão...
[82:12:44 - 82:17:44]:  Joscio Vamelos, Maria Viramendo, Luis Miguel Cintra...
[82:17:44 - 82:21:04]:  Marguerida Valde Gato, Miguel Cêfes Cardoso...
[82:21:04 - 82:24:24]:  Pedro Marques, Ruí Lágei...
[82:24:24 - 82:27:44]:  E Vá Esquate, estão aqui...
[82:27:44 - 82:29:24]:  As peças todas...
[82:29:24 - 82:31:04]:  Tudo...
[82:31:04 - 82:32:44]:  Beca de...
[82:32:44 - 82:34:24]:  É que é todo...
[82:34:24 - 82:36:04]:  Integral...
[82:36:04 - 82:37:44]:  O diato...
[82:37:44 - 82:39:24]:  O diato...
[82:39:24 - 82:41:04]:  Pronto...
[82:41:04 - 82:42:44]:  Está feita a sugestão...
[82:42:44 - 82:46:04]:  E está concluída a análise da semana...
[82:46:04 - 82:49:24]:  Desta vez, numa emissão especial que nos trouxou exéguo...
[82:49:24 - 82:52:44]:  Instituto Superior de Economia...
[82:52:44 - 82:56:04]:  Estão da Universidade de Lisboa...
[82:56:04 - 83:02:44]:  Onde nos últimos dois dias se debateu a economia da saúde...
[83:02:44 - 83:06:04]:  Obrigado a todos por o acolhimento...
[83:06:04 - 83:11:04]:  Nós voltamos hoje a ojoitias...
[83:11:04 - 83:14:24]:  Para mais uma reunião do programa...
[83:14:24 - 83:19:24]:  Cujo nome estamos legalmente impedidos de dizer...
[83:19:24 - 83:26:04]:  Com os irremodláveis pedremocieis ou Miguel Tavars...
[83:26:04 - 83:29:24]:  E Ricardo Raúz Pereira...
[83:29:24 - 83:31:04]:  Estão obrigado...
[83:31:04 - 84:14:24]:  [aplausos]
