[00:00:00 - 00:06:08]:  Agora que estamos na Rantrei e a falar de livros e leitura,
[89:46:18 - 89:56:18]:  Então, nos últimos ultrapassados, e aliás, acho que isso acontece hoje em dia também com os fundos e a gente, e a psifoteira, não.
[89:56:18 - 90:12:58]:  Mas este ajudar a pensar com uma tese provocadora, inteligente, muito bem fundamentada, traduz-se em queit, para que não é enorme ser de vendas.
[90:12:58 - 90:24:38]:  E portanto os livros têm esta função e seu institúivel que é ajudar a nos aperceber e a compreender um mundo que nos costa ir.
[90:24:38 - 90:46:18]:  Prefessarmos, ainda fazemos mais uma rodada breve com livros, proponho que cada um de nós surgiram o livro, ainda não traduzir em Portugal, e que merece a tradução.
[90:46:18 - 91:09:38]:  Eu também entro neste jogo e trago um livro que comprei a Madrid, agora em agosto, que lhe muito rapidamente, tem aliás tudo a ver com este encontro, buco do Esponto Zero,
[91:09:38 - 91:34:38]:  e com este tema que está aende de bata, um livro publicado em Espanha, em Maio, o autor é um escritor e intelectual mexicano, chamado, bastante conceituado, chamado Juan Bilhoro,
[91:34:38 - 92:02:58]:  em Portugal está publicado um outro livro de ele, que chama, "A Viagem Horizontal", uma cidade chamada México com um excelente livro de viagens, foi assim conhecido a Sautora, um livro que passou quase despercebido,
[92:02:58 - 92:22:58]:  e este mais adequado que para este circunstancia-peste, buco do Esponto Zero, e porque é uma novidade também, chamas, não sou um robô, a leitura e a sociedade digital.
[92:22:58 - 92:44:38]:  E, junto a reflexões, pequenas histórias, uma grande erudição, leste com enorme prazer, no fundo para responder a questão, de saber qual o papel do livro de leitura neste tempo,
[92:44:38 - 93:09:38]:  que já todos passamos por experiência de ter de fazer prova, que não somos robôs, em muitos sites da internet, em que temos de provar que somos humanos, e ele brinca com isso,
[93:09:38 - 93:29:38]:  e depois junta uma enorme erudição sobre o livro, a leitura e também sobre as suas próprias ideosas incrasias enquanto leitura.
[93:29:38 - 93:49:38]:  O João Miguel Tavares traz um livro também sobre a leitura e o papel da leitura.
[93:49:38 - 94:04:38]:  Eu não acho que ele seja um ponto de mente sobre a leitura, eles chamam-se "The Storytelling Animal", e é um livro de...
[94:04:38 - 94:27:58]:  Já uns com alguns anos, mas não foi a traduzida em português, é de 2012, do Jonathan Gottschall, e é sobre o poder do storytelling e o poder da ficção, mas não é só apenas a leitura.
[94:27:58 - 94:51:18]:  Não é só a leitura, é a força das histórias, mas não é a força das histórias como um divertimento, mas como algo que é absolutamente futral para o ser humano.
[94:51:18 - 95:27:58]:  O que é que chama a atenção das pessoas, que é um tema que me interessa muito, mas é o homem como uma máquina de produzir sentido, mesmo quando o sentido a vez não existe.
[95:27:58 - 95:42:58]:  Nós não somos capazes de estar diante de um real que não seja compreendido através de uma história.
[95:42:58 - 96:02:58]:  Isso é um tema fascinante, ele trata isto bastante bem, e não apenas pela perspectiva leitragem, mas também por uma perspectiva até de uma de abiljivo, uma perspectiva religiosa e evolutiva.
[96:02:58 - 96:14:38]:  E é fascinante para quem se interessa por este tema do storytelling, da Storytelling Animal, "All Stories Make As Human".
[96:14:38 - 96:19:38]:  O Pedro Mochinha propõe a biografia de uma relação tempestuosa.
[96:19:38 - 96:27:58]:  Sim, é um livro que eu não sei se está a todos dit, creio que não, ou então foi a traduzir há mais de cinco anos e, portanto, é...
[96:27:58 - 96:44:38]:  Não sei em qual entra. É um livro chamado "Furious Love", e é sobre a relação entre o André Lisebettela e o Vechar Gbertan.
[96:44:38 - 97:02:58]:  Eu trouxe este livro porque, no artigo de Jornal, salveu-o no público sobre um documentário que foi lançado sobre a Lisebettela, se referem este livro.
[97:02:58 - 97:19:38]:  E o livro é muito interessante por várias causões, porque é uma relação muito muito luosa, o título aliás é "Furious Love",
[97:19:38 - 97:37:58]:  enquanto a dos altos e baixos da relação, incluindo aquilo que eu acho sempre fascinante de ver se divorciar e voltar a casar.
[97:37:58 - 97:56:18]:  Mas, sobretudo, porque não discolher essas duas coisas, um livro que ilustra a dinâmica de onde nós filmes favoritos, que é o Quente de Mede de Virginia Love,
[97:56:18 - 98:19:38]:  que, quando se lee este livro, em da Sáulio, e o começo, mas já tinha lido a alguns dos cheiros, percebes que aquela dinâmica do casal era dinâmica, mas, coisas menos coisas do casal, Berta Anteila,
[98:19:38 - 98:37:58]:  e, também, por uma outra razão, aqui o Berta escrevia particularmente bem e tem vários cheiros das cartas de eu e as cartas de Richard Berta, são primorosos.
[98:37:58 - 99:02:58]:  - É, chama-se "Furious Love". - Finalmente, o Ricardo D'Aros, para a garota, a gente fala apenas, a ver um editor português, para um @rumance, sobre um mundo em que a palavra estupidez foi bonita.
[99:02:58 - 99:26:18]:  - Exato, eu, uma vez que já devíamos ter acabado há uns 10 minutos, eu vou ser rápido, é um livro que chama "Mainia" de uma autora que tem um nome invulgar, ela chama-se Lionel Shriver, por causa da animação que ela, hoje está a viver em Portugal, ou passa a cara grande tempo,
[99:26:18 - 99:52:58]:  - É, né? - E, sim, e o livro é uma distupia, é um mundo em que não existe estupidez, chamar estupido, ela ganha esse veramento bonito, nós somos todos igualmente inteligentes, as pessoas desquaste-se desconfia que possam ser inteligentes,
[99:52:58 - 100:12:58]:  começam a ser castigadas com o de pedimento e tal, e, e, isso, só vese se devia se fazer uma badana, provavelmente, eu diria que é uma abra essencial, para compreender o moderno,
[100:12:58 - 100:29:38]:  e, isso que a Lera que sentava sobre a autora, aquela frase que é, supostamente, um ilgiu, mas que também parece ser um eufimismo para gordo, que é uma figura incontrônável.
[100:29:38 - 100:59:38]:  - Fica os sugestões para algo muito editoro que aqui esteja, ou que esteja ouvindo esta emissão em podcast, muito obrigado a a Pelho, muito obrigado pela sua paciência e retenção, e viva atriba dos livros, e este, buc 2.0.
[100:59:38 - 101:26:18]:  [campainha]
